"0008";A;EU;2014;0;0;05;BASE;Base;1;K1;K;1;1;1;0;108.9;
"0008";A;EU;2014;0;0;06;BASE;Base;1;K1;K;0;1;1;0;101.3;
"0008";A;EU;2014;0;19;05;BASE;Base;1;J1;J;1;1;1;300;455.4;
"0008";A;EU;2014;0;19;06;BASE;Base;1;J1;J;0;1;1;300;423.5;
"0008";A;EU;2014;0;26;05;BASE;Base;1;E1;E;1;1;1;300;495;
"0008";A;EU;2014;0;26;06;BASE;Base;1;E1;E;0;1;1;300;460.4;
"0008";B;EU;2014;0;0;05;BASE;Base;1;K1;K;1;1;1;0;134.2;
"0008";B;EU;2014;0;0;06;BASE;Base;1;K1;K;0;1;1;0;124.8;
"0008";B;EU;2014;0;19;05;BASE;Base;1;J1;J;1;1;1;300;561.2;
"0008";B;EU;2014;0;19;06;BASE;Base;1;J1;J;0;1;1;300;521.9;
"0008";B;EU;2014;0;26;05;BASE;Base;1;E1;E;1;1;1;300;610;
"0008";B;EU;2014;0;26;06;BASE;Base;1;E1;E;0;1;1;300;567.3;
"0008";BG;EU;2014;0;0;05;BASE;Base;1;K1;K;1;1;1;0;36.3;
"0008";BG;EU;2014;0;0;06;BASE;Base;1;K1;K;0;1;1;0;33.8;
"0008";BG;EU;2014;0;19;05;BASE;Base;1;J1;J;1;1;1;300;151.8;
"0008";BG;EU;2014;0;19;06;BASE;Base;1;J1;J;0;1;1;300;141.2;
"0008";BG;EU;2014;0;26;05;BASE;Base;1;E1;E;1;1;1;300;165;
"0008";BG;EU;2014;0;26;06;BASE;Base;1;E1;E;0;1;1;300;153.5;
"0008";CY;EU;2014;0;0;05;BASE;Base;1;K1;K;1;1;1;0;36.3;
"0008";CY;EU;2014;0;0;06;BASE;Base;1;K1;K;0;1;1;0;33.8;
"0008";CY;EU;2014;0;19;05;BASE;Base;1;J1;J;1;1;1;300;151.8;
"0008";CY;EU;2014;0;19;06;BASE;Base;1;J1;J;0;1;1;300;141.2;
"0008";CY;EU;2014;0;26;05;BASE;Base;1;E1;E;1;1;1;300;165;
"0008";CY;EU;2014;0;26;06;BASE;Base;1;E1;E;0;1;1;300;153.5;
